https://fbref.com/en/players/97333cf5/Stuart-Armstrong,120230031,Stuart Armstrong,SCO,MF,Southampton,30,32,14,1408,15.6,2,1,0,0,6,0,2.4,2.4,2.2,61,75,88,23,6,17.9,-0.4,50,39,1,0,6,4,0,2,1,0,0,0,1,0,531,676,8041,2224,296,341,189,226,29,55,2.8,18,47,32,7,634,40,4,3,3,37,14,2,0,2,0,531,2,24,21,133,403,341,37,864,52,22,21,539,3859,1910,45,10,28,28,596,32,21,15,13,4,14,39,25,0,18,10,9,2,0,18,3,0.56,12,34,-0.74,16.3,28.9,0,17,20,1,0,0,0,83,6,8
https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga,120230032,Kepa Arrizabalaga,ESP,GK,Chelsea,27,29,29,2565,28.5,0,0,0,0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,871,1046,19299,11448,287,289,390,395,190,357,0.0,0,6,0,0,805,241,59,0,3,0,0,0,0,0,0,871,0,1,892,1103,16,0,0,1119,1,1,0,654,2894,1683,0,0,1,0,604,2,2,2,0,0,2,3,1,0,0,1,16,2,28,0,7,1.14,27,33,+0.11,39.2,39.0,0,0,8,0,0,0,0,42,11,1,33,120,90,8,9,12,9,1,1,0,0,1,4,35.0,0.29,+5.0,68,213,864,151,26.3,182,31.5,332,15,52,16.9
https://fbref.com/en/players/d5dd5f1f/Pierre-Emerick-Aubameyang,120230033,Pierre-Emerick Aubameyang,GAB,FW,Chelsea,33,15,5,554,6.2,1,0,0,0,1,0,1.5,1.5,0.4,9,3,29,16,7,13.7,-0.5,8,6,0,0,2,0,0,0,0,0,0,0,0,0,82,111,1053,203,56,70,22,26,2,4,0.2,4,2,2,1,101,10,0,0,0,3,0,0,0,0,0,82,0,5,7,16,69,79,23,161,5,3,2,86,529,259,6,4,11,4,116,1,0,1,0,0,0,1,1,0,2,2,4,2,0,10,5,1.07,3,8,-0.69,6.0,8.5,0,5,1,0,0,0,0,11,3,11
https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson,120230034,Ludwig Augustinsson,SWE,DF,Aston Villa,28,3,1,77,0.9,0,0,0,0,1,0,0.1,0.1,0.0,0,0,3,2,1,12.7,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,43,421,176,13,16,10,16,2,8,0.0,0,0,0,0,34,9,1,0,0,5,8,0,0,0,0,26,0,0,3,19,15,17,2,51,1,0,1,29,180,27,2,0,0,0,21,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,9,1.67,1,0,+1.06,2.5,0.8,0,1,3,0,0,0,0,9,4,1
https://fbref.com/en/players/5c2b4f07/Serge-Aurier,120230035,Serge Aurier,CIV,DF,Nott'ham Forest,29,24,22,1943,21.6,1,0,0,0,2,0,0.8,0.8,1.0,37,71,50,9,3,16.2,+0.2,26,21,2,0,0,2,1,1,0,1,0,0,0,0,667,943,10182,4393,373,454,236,333,41,94,0.9,10,44,13,6,758,183,16,1,0,40,167,0,0,0,0,667,2,28,107,484,505,263,13,1238,32,16,11,520,2394,1398,26,2,31,18,574,64,41,41,18,5,23,33,10,11,23,29,75,0,16,2,0,1.38,24,31,+1.08,22.7,32.7,0,18,19,0,0,0,0,126,46,32
https://fbref.com/en/players/e5478b87/Taiwo-Awoniyi,120230036,Taiwo Awoniyi,NGA,FW,Nott'ham Forest,24,27,17,1404,15.6,10,1,0,0,2,0,6.6,6.6,1.1,18,12,55,35,15,11.8,+3.4,25,18,0,2,2,2,1,4,2,0,1,1,0,0,143,223,1675,300,96,133,34,52,2,8,0.3,10,6,2,0,220,3,0,2,1,3,1,0,0,0,0,143,0,9,22,62,177,203,55,434,23,9,11,246,1269,530,13,9,68,29,284,17,10,2,10,5,6,12,6,4,14,4,20,0,0,10,2,0.93,19,29,+0.25,17.9,25.9,0,24,19,15,0,0,0,56,20,61
https://fbref.com/en/players/f173303a/Yasin-Ayari,120230037,Yasin Ayari,SWE,MF,Brighton,18,3,1,67,0.7,0,0,0,0,0,0,0.0,0.0,0.1,0,2,2,1,0,29.7,0.0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,20,23,386,133,10,12,6,6,4,4,0.3,2,4,1,0,22,0,0,1,0,0,0,0,0,0,0,20,1,0,0,5,18,8,1,30,1,0,0,19,76,44,0,0,2,0,25,2,2,1,1,0,0,4,4,0,1,0,0,0,0,2,12,2.00,2,2,-0.51,2.7,1.5,0,0,3,0,0,0,0,3,0,1
https://fbref.com/en/players/5dbefa9d/Andre-Ayew,120230038,Andr? Ayew,GHA,FW,Nott'ham Forest,32,13,1,316,3.5,0,0,0,1,1,0,1.0,0.3,0.0,3,11,16,3,1,19.3,-1.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,53,73,686,146,38,46,13,21,0,1,0.0,1,3,1,0,68,5,0,0,0,1,0,1,0,0,0,53,0,0,11,15,49,42,8,105,6,1,4,40,271,102,3,2,3,4,62,5,3,0,4,1,2,4,2,1,5,0,7,0,0,12,5,0.69,5,10,-0.70,4.7,7.2,0,3,8,1,0,0,0,9,14,22
https://fbref.com/en/players/da052c14/Jordan-Ayew,120230039,Jordan Ayew,GHA,FW,Crystal Palace,30,38,31,2714,30.2,4,3,0,0,5,0,3.2,3.2,3.2,83,63,174,32,10,16.1,+0.8,78,53,0,9,6,7,3,8,5,0,1,1,1,0,676,875,8710,1706,434,495,192,246,15,40,2.6,31,34,19,6,860,13,3,5,1,43,9,0,0,0,0,676,2,34,46,192,611,560,98,1327,149,65,59,801,5195,2372,50,31,107,83,932,66,41,23,20,23,21,53,32,4,31,15,31,0,17,7,0,1.18,32,41,-0.30,29.7,40.2,0,48,90,4,0,0,0,166,50,92
https://fbref.com/en/players/420d7c7d/Luke-Ayling,120230040,Luke Ayling,ENG,DF,Leeds United,30,29,22,2054,22.8,2,1,0,0,3,0,3.2,3.2,2.0,28,77,100,24,5,15.1,-1.2,40,33,0,0,3,2,2,1,1,0,0,0,0,0,786,1132,12523,6236,439,508,267,374,62,155,2.2,12,61,18,10,912,212,22,0,11,62,190,0,0,0,0,786,8,46,79,466,578,390,56,1413,33,13,17,648,2963,1480,20,4,23,12,700,66,37,42,15,9,42,85,43,11,23,26,52,2,21,7,4,0.79,27,48,-0.33,27.6,43.3,0,15,35,1,0,1,0,152,47,57
