,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
78,Joel Ward,DF,27,19.0,19,"1,613",17.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.9,1.1,15.0,79.0,50.0,0.0,0.06,0.06,0.0,0.06,0.01,0.05,0.06,0.01,0.06
79,Mamadou Sakho,DF,27,19.0,18,"1,600",17.8,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,1.1,2.3,4.0,43.0,3.0,0.06,0.11,0.17,0.06,0.17,0.07,0.06,0.13,0.07,0.13
80,Timothy Fosu-Mensah,DF,19,21.0,17,"1,596",17.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.6,25.0,56.0,31.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
81,Scott Dann,DF,30,17.0,16,"1,435",15.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.3,2.3,0.2,2.5,7.0,42.0,3.0,0.06,0.0,0.06,0.06,0.06,0.14,0.01,0.16,0.14,0.16
82,Martin Kelly,DF,27,15.0,12,"1,195",13.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.6,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
83,Julián Speroni,GK,38,11.0,11,990,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,Aaron Wan-Bissaka,DF,19,7.0,7,627,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,22.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
85,Jason Puncheon,MF,31,10.0,6,645,7.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.2,1.2,0.5,1.7,8.0,31.0,19.0,0.0,0.0,0.0,0.0,0.0,0.19,0.07,0.26,0.19,0.26
86,Bakary Sako,"FW,MF",29,16.0,4,478,5.3,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.9,1.9,1.1,3.0,20.0,8.0,43.0,0.56,0.0,0.56,0.56,0.56,0.36,0.2,0.56,0.36,0.56
87,Jaïro Riedewald,"MF,DF",20,12.0,4,442,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
