link,Player_id,Name,nationality,position,team,age,games,games_starts,minutes,minutes_90s,goals,assists,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,progressive_carries,progressive_passes,progressive_passes_received,shots,shots_on_target,average_shot_distance,xg_net,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,passes_completed,passes,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_completed_medium,passes_medium,passes_completed_long,passes_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_tackled,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenges_lost,blocked_shots,blocked_passes,interceptions,clearances,errors,games_complete,games_subs,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus_wowy,on_xg_for,on_xg_against,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,gk_goals_against,gk_shots_on_target_against,gk_saves,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_passes_completed_launched,gk_passes_launched,gk_passes,gk_passes_throws,gk_passes_length_avg,gk_goal_kicks,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,value_millions
https://fbref.com/en/players/c2731c10/Conor-Gallagher,120210166,Conor Gallagher,ENG,MF,West Brom,20,30,28,2531,28.1,2,2,0,0,11,0,1.5,1.5,1.8,32,97,59,29,7,22,0.5,46,29,7,3,1,4,2,2,1,1,0,0,0,0,737,960,12114,2989,361,421,252,303,81,146,1.8,20,75,12,1,897,60,15,1,6,66,1,27,18,3,1,737,3,20,56,285,665,383,35,1313,55,30,25,673,3774,1408,27,11,62,36,757,81,41,30,39,12,29,97,68,8,39,27,31,0,25,2,2,0.63,18,48,0.05,24.6,48.5,0,43,63,0,0,0,0,185,22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
https://fbref.com/en/players/6bd603db/Jean-Philippe-Gbamin,120210169,Jean-Philippe Gbamin,CIV,MF,Everton,24,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,115,41,1,2,5,6,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,7,6,0,14,1,0,1,9,39,15,1,0,0,1,8,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,-7.5,0.2,0.3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
https://fbref.com/en/players/aa849a12/Jack-Harrison,120210191,Jack Harrison,ENG,MF,Leeds United,23,36,34,2847,31.6,8,8,0,0,2,0,5.8,5.8,6.5,108,98,307,45,19,15.6,2.2,117,96,8,5,7,1,0,15,12,1,2,0,0,0,778,1182,11941,3703,424,517,262,377,57,148,5,59,48,52,12,1109,63,9,2,7,167,16,38,23,10,0,778,10,47,37,281,517,758,114,1544,78,42,36,933,5959,3194,54,30,95,63,1088,63,38,20,30,13,26,59,33,2,28,15,21,0,22,2,0,1.53,54,45,0.44,48,46.7,0,28,23,12,0,0,0,153,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
https://fbref.com/en/players/efb9215a/Jamal-Lewis,120210265,Jamal Lewis,NIR,DF,Newcastle Utd,22,24,20,1837,20.4,0,1,0,0,4,0,0.1,0.1,1,27,41,56,3,1,18.6,-0.1,29,25,3,0,0,1,0,2,2,0,0,0,0,0,637,852,9885,3861,340,390,228,288,44,108,1.1,14,31,14,10,686,163,8,0,0,44,155,0,0,0,0,637,3,22,61,389,436,214,8,1028,24,12,12,535,2731,1351,20,2,17,13,553,37,20,23,13,1,16,38,22,7,14,11,44,1,19,4,12,1.04,24,37,-0.47,21.7,28.3,0,18,16,1,0,1,0,109,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
https://fbref.com/en/players/a2b105e0/Sean-Longstaff,120210277,Sean Longstaff,ENG,MF,Newcastle Utd,22,22,15,1412,15.7,0,1,0,0,2,0,1.4,1.4,1,5,45,18,15,5,19.8,-1.4,29,17,7,1,1,3,0,3,1,1,0,0,1,0,467,591,8564,2283,212,236,170,194,68,120,0.9,12,42,1,0,537,52,12,0,15,25,6,22,10,3,6,467,2,11,30,180,417,156,16,751,9,4,5,363,1382,572,5,1,17,6,445,31,14,13,15,3,18,42,24,5,21,19,14,2,14,7,9,1.55,20,26,0.07,19.2,24.3,0,22,21,0,0,0,0,67,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
https://fbref.com/en/players/4b40d9ca/Nick-Pope,120210380,Nick Pope,ENG,GK,Burnley,28,32,32,2880,32,0,0,0,0,1,0,0,0,0.1,0,1,0,0,0,0,0,11,8,3,0,0,0,0,0,0,0,0,0,0,0,505,989,20828,18354,35,35,143,150,327,789,0.1,2,37,1,0,591,384,133,0,3,0,0,0,0,0,0,505,14,1,836,1051,29,1,1,1078,0,0,0,484,3570,2238,0,0,2,0,295,1,1,1,0,0,0,1,1,0,0,2,29,2,32,0,0,1.22,31,37,2.48,32.8,44.6,0,2,5,0,0,2,0,40,7,4,37,149,113,10,9,13,11,3,3,0,0,0,4,40.2,0.25,4.2,254,699,724,136,46.3,251,58.9,523,32,73,18.1,15
https://fbref.com/en/players/a4ac4b8f/Willy-Boly,120210066,Willy Boly,CIV,DF,Wolves,29,21,21,1879,20.9,1,1,0,0,2,0,1.1,1.1,0.3,5,44,1,15,3,13.3,-0.1,12,10,0,0,2,0,0,1,1,0,0,0,0,0,855,1037,14746,5591,339,389,430,479,58,125,0.3,3,49,1,0,1019,17,17,0,1,0,0,0,0,0,0,855,1,9,126,599,603,47,23,1243,4,4,0,687,2742,1284,8,2,10,3,826,33,20,26,7,0,13,24,11,12,6,32,84,1,20,0,5,1.29,19,29,-0.13,18.7,26.1,0,15,8,0,0,1,0,88,55,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga,120210031,Kepa Arrizabalaga,ESP,GK,Chelsea,25,7,6,585,6.5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,202,246,4701,2827,45,46,103,104,52,94,0,0,2,0,0,193,53,7,0,0,0,0,0,0,0,0,202,0,0,233,255,3,0,0,258,0,0,0,145,605,379,0,0,2,0,149,0,0,0,0,0,0,1,1,0,0,0,0,3,6,1,28,1.14,9,8,-0.51,11,7.5,0,0,0,0,0,0,0,5,0,0,8,23,15,2,2,2,2,1,1,0,0,0,0,8,0.31,0,21,53,200,41,27.3,46,31.1,68,3,1,9.6,13
https://fbref.com/en/players/53cad200/Cesar-Azpilicueta,120210037,C?sar Azpilicueta,ESP,DF,Chelsea,30,26,24,2188,24.3,1,2,0,0,5,1,0.7,0.7,2.5,37,135,83,11,4,16.9,0.3,50,45,2,0,1,1,1,6,5,0,0,1,0,0,1787,2081,27154,9701,935,1012,739,822,62,134,2.4,27,123,22,3,1892,185,32,3,0,37,153,0,0,0,0,1787,4,31,113,813,1056,447,38,2302,14,6,8,1154,5118,2985,35,2,17,6,1603,53,28,22,24,7,19,37,18,5,25,28,62,2,20,2,12,1.92,39,20,0.56,40.5,18.2,0,32,14,5,0,0,0,131,55,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
https://fbref.com/en/players/254147d4/Moussa-Djenepo,120210131,Moussa Djenepo,MLI,MF,Southampton,22,27,15,1240,13.8,1,0,0,0,5,0,0.8,0.8,0.4,28,32,78,14,2,20.2,0.2,31,19,0,6,1,4,1,4,2,0,1,0,1,0,290,407,4030,1102,163,193,94,124,12,26,0.6,6,13,11,1,386,19,3,0,1,9,14,0,0,0,0,290,2,20,16,132,307,214,38,647,52,27,25,350,1804,846,18,15,49,17,392,52,27,27,17,8,28,63,35,2,22,10,14,0,4,12,7,0.96,12,27,-0.84,14.9,18.5,0,29,39,3,1,1,0,68,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
https://fbref.com/en/players/ffa90327/Anwar-El-Ghazi,120210171,Anwar El Ghazi,NED,FW,Aston Villa,25,28,17,1613,17.9,10,0,4,4,2,0,8.4,5.3,1.8,50,47,163,60,26,21.7,1.6,65,37,9,6,7,6,0,2,1,0,0,1,0,0,432,628,6167,1686,268,330,104,154,33,69,2.1,26,24,19,8,578,48,11,0,3,87,16,21,15,5,1,432,2,32,23,71,279,498,72,837,49,26,23,499,2767,1435,38,11,48,35,648,16,13,6,7,3,7,23,16,0,11,6,11,0,6,11,6,1.25,23,22,-0.34,26.4,23.7,0,18,28,5,0,0,0,67,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
https://fbref.com/en/players/450ab6fc/Jamaal-Lascelles,120210260,Jamaal Lascelles,ENG,DF,Newcastle Utd,26,19,19,1625,18.1,2,0,0,0,4,0,1.3,1.3,0.1,4,22,2,15,3,10.6,0.7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,498,626,9640,3636,161,190,271,301,54,106,0.2,3,22,4,0,616,8,8,0,1,3,0,0,0,0,0,498,2,4,158,500,272,39,18,806,4,4,0,396,1700,799,0,0,6,1,451,14,7,5,9,0,3,6,3,17,10,12,86,0,16,0,0,0.79,12,32,-1.31,18.3,28.8,0,17,9,0,0,0,0,65,46,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
https://fbref.com/en/players/50e6dc35/Jean-Philippe-Mateta,120210302,Jean-Philippe Mateta,FRA,FW,Crystal Palace,23,7,2,221,2.5,1,0,0,0,0,0,0.3,0.3,0,2,3,11,4,2,10.6,0.7,3,2,0,1,0,0,0,0,0,0,0,0,0,0,29,49,275,72,23,33,3,8,0,0,0,1,2,0,0,47,1,0,0,0,1,0,0,0,0,0,29,1,2,3,14,43,21,7,77,6,3,3,31,123,49,0,1,10,5,61,1,1,0,1,0,1,3,2,0,1,0,2,0,0,5,11,0.57,2,4,-0.17,1,5.4,0,3,1,5,0,0,0,5,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
https://fbref.com/en/players/bfae110f/Wesley-Moraes,120210330,Wesley Moraes,BRA,FW,Aston Villa,23,3,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,33,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,1,8,0,0,0,4,11,6,0,0,1,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,0.33,1,1,-0.24,1.3,0.3,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
https://fbref.com/en/players/3727dd3c/Jonjo-Shelvey,120210438,Jonjo Shelvey,ENG,MF,Newcastle Utd,28,30,29,2617,29.1,1,3,0,0,7,0,2.5,2.5,3,20,132,24,42,9,24.3,-1.5,72,39,25,1,6,1,0,8,4,4,0,0,0,0,1092,1499,23397,7464,389,457,450,552,227,416,2.3,37,143,21,4,1345,150,88,1,48,94,0,48,16,12,12,1092,4,21,78,469,995,284,22,1728,26,20,6,932,4464,1918,22,0,19,5,1087,39,14,18,19,2,10,37,27,14,12,36,42,0,28,1,3,1.33,41,46,1.06,36.4,44.4,0,31,10,0,0,0,0,181,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
https://fbref.com/en/players/76dd1480/Gylfi-Sigurdsson,120210440,Gylfi Sigur?sson,ISL,MF,Everton,30,36,24,2253,25,6,5,3,4,2,0,6.5,3.4,3.8,24,81,78,45,13,22.8,-0.5,75,42,23,2,6,2,0,7,4,2,0,1,0,0,758,963,12289,3249,378,429,268,307,69,141,3.5,44,55,22,5,827,130,34,2,1,100,4,60,40,16,2,758,6,19,37,218,578,428,47,1213,26,14,12,575,2594,900,26,4,45,28,747,30,20,9,14,7,13,44,31,2,29,34,21,1,12,12,2,1.64,29,29,0.08,25.8,31.2,0,22,18,0,0,0,0,119,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
https://fbref.com/en/players/f4290206/Marcos-Alonso,120210021,Marcos Alonso,ESP,DF,Chelsea,29,13,11,960,10.7,2,0,0,0,2,0,1.8,1.8,1.3,24,42,74,22,9,17.6,0.2,36,29,2,0,5,0,0,3,2,0,0,1,0,0,493,610,7494,2506,278,306,184,221,24,49,1,15,29,8,1,517,90,11,0,3,24,75,4,0,4,0,493,3,21,32,199,300,238,38,729,17,9,8,362,1815,1095,18,4,13,9,450,13,3,6,4,3,7,14,7,1,11,12,30,0,9,2,9,2.08,15,13,-0.54,15.5,9.8,0,13,12,2,0,0,0,59,23,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
https://fbref.com/en/players/ac05f970/Michail-Antonio,120210028,Michail Antonio,JAM,FW,West Ham,30,26,24,1974,21.9,10,5,0,0,3,0,12.9,12.9,3,59,36,177,63,22,13.4,-2.9,76,41,1,10,8,16,0,11,5,1,0,2,3,0,316,494,4273,796,192,266,78,122,18,30,1.8,27,24,13,2,481,11,1,0,3,31,8,0,0,0,0,316,2,20,11,34,299,460,120,783,87,43,44,473,2817,1365,31,25,78,49,638,7,4,1,5,1,1,7,6,3,17,7,7,0,12,2,0,1.85,37,25,0.36,38.5,23.2,0,29,40,15,1,0,0,51,71,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
https://fbref.com/en/players/dc6f5bdd/Calum-Chambers,120210094,Calum Chambers,ENG,DF,Arsenal,25,10,8,753,8.4,0,2,0,0,0,0,0.4,0.4,1.1,16,40,49,8,0,16.6,-0.4,17,16,0,0,1,0,0,2,2,0,0,0,0,0,466,593,7510,2180,238,275,195,240,29,61,0.9,11,29,12,6,504,88,8,2,3,33,80,0,0,0,0,466,1,5,42,243,274,173,18,687,10,4,6,341,1596,778,12,0,7,4,412,7,3,3,2,2,3,8,5,2,4,10,37,0,7,2,8,2,16,10,0.38,11,10.4,0,7,2,0,0,0,0,42,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
https://fbref.com/en/players/fdf3cb77/Vladimir-Coufal,120210108,Vladim?r Coufal,CZE,DF,West Ham,27,34,34,3054,33.9,0,7,0,0,3,0,1.3,1.3,5.5,70,128,159,15,5,16.5,-1.3,83,62,13,1,2,3,2,10,10,0,0,0,0,0,1196,1746,18589,9100,654,749,414,619,93,236,3.9,45,90,37,23,1384,356,27,0,1,132,329,0,0,0,0,1196,6,73,162,629,897,588,42,2096,24,15,9,897,4638,2079,38,9,36,16,1057,73,36,50,15,8,52,89,37,7,34,41,102,1,33,0,1,1.79,57,43,0.17,48.8,44.7,0,29,34,0,0,0,0,169,50,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
https://fbref.com/en/players/f833a830/Takumi-Minamino,120210324,Takumi Minamino,JPN,MF,Southampton,25,19,11,1004,11.2,3,0,0,0,1,0,2.6,2.6,0.5,22,23,58,20,7,17.65,0.4,22,15,0,1,3,3,0,2,1,0,1,0,0,0,294,403,3784,752,173,204,85,113,11,29,0.3,5,16,7,0,394,6,0,0,2,12,1,0,0,0,0,294,3,19,16,75,275,177,26,519,20,11,9,307,1601,754,18,7,23,11,366,11,6,3,7,1,2,31,29,1,13,6,12,0,4,8,16,2.99,23,18,1.81,15.8,14.1,0,11,13,2,0,0,0,51,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
https://fbref.com/en/players/43a166b4/Divock-Origi,120210359,Divock Origi,BEL,FW,Liverpool,25,9,2,186,2.1,0,0,0,0,0,0,1.1,1.1,0.2,5,5,18,7,2,18.5,-1.1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,47,61,488,78,30,34,11,15,0,1,0.2,2,2,0,0,59,1,0,0,0,3,1,0,0,0,0,47,1,2,3,9,29,52,13,88,4,0,4,58,282,148,6,2,4,5,68,3,2,0,2,1,1,3,2,1,4,1,2,0,0,7,17,1.33,2,0,0.3,3.2,1,0,0,1,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
https://fbref.com/en/players/466fb2c5/Aaron-Ramsdale,120210385,Aaron Ramsdale,ENG,GK,Sheffield Utd,22,38,38,3420,38,0,0,0,0,1,0,0,0,0.1,0,0,0,0,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,0,0,569,1153,22218,19232,71,73,176,179,318,889,0.1,2,44,1,0,733,414,133,0,5,0,0,0,0,0,0,569,6,1,1085,1261,12,2,2,1274,2,2,0,650,4462,2614,0,0,2,0,421,1,1,1,0,0,1,1,0,0,0,2,22,6,38,0,0,0.61,20,63,0,32.6,62.2,0,1,5,0,0,1,0,25,8,3,63,206,145,7,2,29,5,4,3,0,1,0,8,54.3,0.26,-5.7,263,817,866,128,45.5,281,64.5,578,33,34,12.8,12
https://fbref.com/en/players/6421ec64/Xherdan-Shaqiri,120210435,Xherdan Shaqiri,SUI,MF,Liverpool,28,14,5,556,6.2,0,2,0,0,2,0,0.5,0.5,2.5,5,54,32,11,0,22.8,-0.5,32,29,2,0,0,0,1,2,2,0,0,0,0,0,361,428,5174,1362,201,221,114,134,23,35,1.8,19,24,26,4,404,23,1,5,1,22,6,13,8,1,0,361,1,8,2,44,204,236,12,477,9,6,3,307,1086,437,9,0,13,7,364,7,4,3,1,3,2,7,5,0,4,2,0,0,1,9,13,1.07,5,7,-1.2,8.4,7.9,0,11,6,0,0,0,0,34,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
https://fbref.com/en/players/7c104bb7/Ademola-Lookman,120210278,Ademola Lookman,NGA,FW,Fulham,22,34,31,2747,30.5,4,4,0,1,5,0,6.3,5.5,5.2,110,110,236,68,22,17.8,-2.3,127,82,24,6,9,6,0,9,5,2,1,1,0,0,892,1199,13128,3607,497,577,295,378,56,128,4.2,61,51,41,5,1035,160,37,6,3,134,12,84,33,29,8,892,4,36,12,145,650,810,132,1575,128,82,46,962,6839,3071,67,52,107,73,1075,35,11,18,9,8,13,44,31,1,30,20,9,0,19,3,0,0.82,23,33,1.81,34.7,39,0,46,59,12,0,0,0,168,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
https://fbref.com/en/players/9f1893b9/Felipe-Anderson,120210027,Felipe Anderson,BRA,FW,West Ham,27,2,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,45,23,1,2,2,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,1,7,0,0,0,6,78,51,1,0,0,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,-0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
https://fbref.com/en/players/2973d8ff/Michy-Batshuayi,120210050,Michy Batshuayi,BEL,FW,Crystal Palace,26,18,7,728,8.1,2,1,0,0,0,0,1.6,1.6,1.6,16,13,44,12,6,17,0.4,23,15,1,4,0,3,0,3,2,0,0,0,1,0,122,174,1523,293,81,99,30,37,3,5,1,9,8,5,0,160,14,1,0,0,5,2,0,0,0,0,122,0,9,6,23,132,104,25,255,17,11,6,146,875,517,10,7,26,22,197,5,3,1,2,2,1,9,8,1,4,4,5,0,2,11,17,0.94,10,15,0.05,8.8,11.2,0,12,5,11,1,0,0,15,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
https://fbref.com/en/players/f13d02a6/Helder-Costa,120210107,H?lder Costa,ANG,MF,Leeds United,26,22,13,1156,12.8,3,3,0,0,0,0,2.2,2.2,0.6,47,28,84,16,6,14.8,0.8,19,14,0,2,1,2,0,6,5,0,0,0,1,0,242,331,3063,741,152,178,68,88,5,21,0.6,8,4,10,2,324,7,0,1,0,21,7,0,0,0,0,242,0,17,9,92,182,230,44,497,48,19,29,303,2135,1162,17,13,43,20,337,25,11,12,5,8,11,32,21,0,11,3,5,1,5,9,10,1.27,21,23,-0.55,16.4,19.6,0,20,18,3,0,0,1,66,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
https://fbref.com/en/players/47a34c4f/Mohamed-Elneny,120210143,Mohamed Elneny,EGY,MF,Arsenal,28,23,17,1544,17.2,1,0,0,0,3,0,0.4,0.4,0.2,17,99,12,9,2,21.5,0.6,19,16,1,0,2,0,0,1,1,0,0,0,0,0,944,1019,16544,4034,387,411,478,497,64,82,0.5,4,77,5,0,995,21,17,0,6,2,4,0,0,0,0,944,3,7,59,327,659,138,6,1119,7,4,3,755,3331,1583,15,1,7,4,848,14,6,7,7,0,7,28,21,4,7,24,20,2,13,6,13,2.04,27,20,-0.02,23,22,0,10,10,0,0,0,0,92,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
https://fbref.com/en/players/d56543a0/Ryan-Fraser,120210161,Ryan Fraser,SCO,FW,Newcastle Utd,26,18,9,928,10.3,0,2,0,0,2,1,0.9,0.9,2,21,18,71,13,6,21.6,-0.9,37,21,13,0,2,1,0,3,1,1,0,0,1,0,240,372,3641,1040,132,156,69,105,24,72,1.7,26,8,11,10,308,64,10,0,1,103,7,45,14,26,0,240,0,16,12,49,138,250,22,431,4,3,1,241,1378,660,14,4,12,5,292,4,1,3,1,0,2,5,3,0,1,6,7,0,2,9,2,0.78,7,17,-0.75,10.7,13,1,5,20,0,1,0,0,30,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
https://fbref.com/en/players/df10e27c/Billy-Gilmour,120210174,Billy Gilmour,SCO,MF,Chelsea,19,5,3,261,2.9,0,0,0,0,0,0,0.1,0.1,0.2,3,18,1,1,0,22.6,-0.1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,198,228,3326,602,99,106,80,94,16,19,0.2,3,21,1,0,224,3,3,1,4,2,0,0,0,0,0,198,1,3,3,53,145,51,0,248,4,1,3,136,667,257,3,0,2,0,201,4,2,1,2,1,2,7,5,2,1,3,1,0,2,2,12,1.2,5,2,0.49,3.7,2.8,0,2,2,0,0,1,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
https://fbref.com/en/players/c951a6df/Isaac-Hayden,120210194,Isaac Hayden,ENG,MF,Newcastle Utd,25,24,22,1942,21.6,0,0,0,0,8,0,0.7,0.7,0.3,7,47,20,16,2,20.4,-0.7,21,17,0,1,1,2,0,0,0,0,0,0,0,0,657,834,11000,2618,288,334,301,348,42,79,0.2,7,44,4,2,761,71,28,1,6,19,25,0,0,0,0,657,2,34,68,333,584,161,15,1070,10,7,3,465,1597,578,12,0,20,14,532,52,29,23,22,7,14,35,21,9,23,43,47,0,19,2,3,1,22,33,-0.21,20.9,33.1,0,38,17,1,0,0,0,116,56,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
https://fbref.com/en/players/26f6dca8/Manuel-Lanzini,120210258,Manuel Lanzini,ARG,MF,West Ham,27,17,5,566,6.3,1,1,0,0,1,0,1,1,0.9,7,28,20,12,3,18.4,0,22,18,1,1,1,1,0,3,2,0,0,0,1,0,338,375,4801,1253,202,215,109,117,14,19,0.9,11,27,2,0,364,10,4,0,0,3,1,1,1,0,0,338,1,6,9,81,237,144,14,455,13,6,7,277,1528,647,14,2,14,9,333,9,2,3,4,2,3,10,7,0,9,7,5,0,1,12,15,1.47,13,5,1.05,9.2,7.9,0,7,10,3,0,0,0,59,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
https://fbref.com/en/players/2b471f99/Mario-Lemina,120210262,Mario Lemina,GAB,MF,Fulham,26,28,19,1703,18.9,1,0,0,0,5,0,0.7,0.7,0.8,19,78,15,19,2,24.2,0.3,27,18,0,5,2,1,1,2,0,0,0,0,1,1,744,897,13301,3779,330,382,318,364,75,114,1.1,12,57,12,0,878,17,13,1,6,4,4,0,0,0,0,744,2,8,46,324,647,178,11,1133,37,26,11,649,3733,1746,24,1,26,22,722,62,35,25,30,7,23,44,21,5,21,30,21,0,8,9,2,0.89,14,27,-0.01,21,26.7,0,32,15,0,1,0,0,118,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
https://fbref.com/en/players/83d074ff/Alexis-Mac-Allister,120210284,Alexis Mac Allister,ARG,MF,Brighton,21,21,13,1115,12.4,1,1,0,0,1,0,1.3,1.3,1.5,15,48,55,24,3,22.5,-0.3,34,29,0,2,2,1,0,2,2,0,0,0,0,0,320,410,4922,1248,168,196,109,129,20,36,1.7,15,26,16,0,396,11,6,3,6,11,0,1,0,0,0,320,3,11,8,95,258,220,34,563,26,16,10,303,1505,680,12,0,28,16,368,26,12,6,16,4,11,38,27,4,21,9,4,0,5,8,9,1,9,14,-0.36,14.7,11.1,0,19,15,0,0,0,0,67,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
